Sample	posterior	likelihood	prior	M.1	M.2	SkylineNe.A.1	SkylineNe.A.2	SkylineNe.B.1	SkylineNe.B.2	psi.height	psi.treeLength	Mascot	D.treeLikelihood
204	-5710.255560618078	-5685.038258680315	-25.21730193776245	1.1707114109942418	1.2341689381676053	-0.5330865353831206	-0.7627028721734276	0.45059000541672317	-0.038193573307907076	6.7410125100333325	17.901310587986092	-17.07380708689255	-5685.038258680315
206	-5711.361802127394	-5685.038258680315	-26.32354344707852	1.1707114109942418	1.2341689381676053	-1.1016509243588013	-0.7627028721734276	0.45059000541672317	-0.038193573307907076	6.7410125100333325	17.901310587986092	-17.68424078376208	-5685.038258680315
208	-5707.842809992507	-5682.803576159031	-25.03923383347609	1.1707114109942418	1.2341689381676053	-1.1016509243588013	-0.7627028721734276	0.45059000541672317	-0.038193573307907076	6.103431781919513	16.20816276755231	-16.399931170159647	-5682.803576159031
210	-5707.842809992507	-5682.803576159031	-25.03923383347609	1.1707114109942418	1.2341689381676053	-1.1016509243588013	-0.7627028721734276	0.45059000541672317	-0.038193573307907076	6.103431781919513	16.20816276755231	-16.399931170159647	-5682.803576159031
212	-5708.098765166616	-5682.803576159031	-25.29518900758542	1.1707114109942418	1.2341689381676053	-1.1016509243588013	-0.3099463517441619	0.45059000541672317	-0.038193573307907076	6.103431781919513	16.20816276755231	-16.399931170159647	-5682.803576159031
214	-5707.7888453289315	-5682.445819382802	-25.343025946129607	1.1707114109942418	1.2341689381676053	-1.1016509243588013	-0.3099463517441619	0.45059000541672317	-0.038193573307907076	6.103431781919513	16.232269145599716	-16.447768108703833	-5682.445819382802
216	-5707.837314438922	-5682.4238559097375	-25.41345852918434	1.1707114109942418	1.2341689381676053	-1.1016509243588013	-0.3099463517441619	0.45059000541672317	-0.038193573307907076	6.103431781919513	16.25978305327557	-16.518200691758565	-5682.4238559097375
218	-5707.837314438922	-5682.4238559097375	-25.41345852918434	1.1707114109942418	1.2341689381676053	-1.1016509243588013	-0.3099463517441619	0.45059000541672317	-0.038193573307907076	6.103431781919513	16.25978305327557	-16.518200691758565	-5682.4238559097375
220	-5707.837314438922	-5682.4238559097375	-25.41345852918434	1.1707114109942418	1.2341689381676053	-1.1016509243588013	-0.3099463517441619	0.45059000541672317	-0.038193573307907076	6.103431781919513	16.25978305327557	-16.518200691758565	-5682.4238559097375
222	-5707.837314438922	-5682.4238559097375	-25.41345852918434	1.1707114109942418	1.2341689381676053	-1.1016509243588013	-0.3099463517441619	0.45059000541672317	-0.038193573307907076	6.103431781919513	16.25978305327557	-16.518200691758565	-5682.4238559097375
224	-5707.837314438922	-5682.4238559097375	-25.41345852918434	1.1707114109942418	1.2341689381676053	-1.1016509243588013	-0.3099463517441619	0.45059000541672317	-0.038193573307907076	6.103431781919513	16.25978305327557	-16.518200691758565	-5682.4238559097375
226	-5707.871220492704	-5682.519287645491	-25.351932847212744	1.1707114109942418	1.2341689381676053	-1.1016509243588013	-0.3099463517441619	0.45059000541672317	-0.038193573307907076	6.103431781919513	16.20765029429007	-16.45667500978697	-5682.519287645491
